package,version,ecosystem,t_p,maintainer,vman_name_len,vman_name_ent,vman_version_len,vman_version_ent,vman_description_len,vman_description_ent,vman_main_len,vman_main_ent,vman_license_len,vman_license_ent,vman_scripts_dict_size,vman_scripts_nested,vman__id_len,vman__id_ent,vman_dist_dict_size,vman_dist_nested,vman_directories_dict_size,vman_directories_nested,vman_maintainers_list_size,pit_ver_len,pit_ver_n_components,pit_ver_has_prerelease,pit_ver_is_zero_major,pit_ver_is_initial,pit_ver_max_component,pit_ver_entropy,pit_n_prior_releases,pit_days_since_first,pit_days_since_prev,pit_releases_30d,pit_releases_365d,pit_median_gap_days,pit_std_gap_days,pit_name_len,pit_name_entropy,pit_name_has_scope,pit_name_n_hyphens,pit_name_n_digits,pit_name_n_dots,pit_n_dependencies,pit_n_dev_dependencies,pit_n_peer_dependencies,pit_n_scripts,pit_has_install_hook,pit_scripts_total_len,pit_scripts_max_len,pit_description_len,pit_description_entropy,pit_n_keywords,pit_has_license,pit_license_len,pit_has_repository,pit_has_homepage,pit_has_bugs_url,pit_n_maintainers,pit_author_email_domain_score,pit_has_engines,pit_has_files_field,pit_n_classifiers,pit_requires_python_len,pit_long_description_len,cur_n_versions_now,cur_n_releases_now,cur_n_maintainers_now,cur_readme_len_now,cur_days_since_modified,cur_project_url_len_now,cur_description_len_now,cur_homepage_len_now,label,vman_author_dict_size,vman_author_nested,vman_devDependencies_dict_size,vman_devDependencies_nested,vman_bin_dict_size,vman_bin_nested,vman_dependencies_dict_size,vman_dependencies_nested,vman_peerDependencies_dict_size,vman_peerDependencies_nested,vman_gitHead_len,vman_gitHead_ent,vman_keywords_list_size,vman_homepage_len,vman_homepage_ent,vman_bugs_dict_size,vman_bugs_nested,vman_tsup_dict_size,vman_tsup_nested,vman_types_len,vman_types_ent,vman_engines_dict_size,vman_engines_nested,vman_repository_dict_size,vman_repository_nested,vman_exports_dict_size,vman_exports_nested,vman_type_len,vman_type_ent,vman_nodemonConfig_dict_size,vman_nodemonConfig_nested,vman_publishConfig_dict_size,vman_publishConfig_nested,vman_c8_dict_size,vman_c8_nested,vman_module_len,vman_module_ent,vman_peerDependenciesMeta_dict_size,vman_peerDependenciesMeta_nested,vman_author_len,vman_author_ent,vman_packageManager_len,vman_packageManager_ent,vman_exports_len,vman_exports_ent,vman_openclaw_dict_size,vman_openclaw_nested,vman__schema_len,vman__schema_ent,vman_contributors_list_size,vman_funding_len,vman_funding_ent,vman_sideEffects_bool,vman_os_list_size,vman_cpu_list_size,vman_sideEffects_list_size,vman_jest_dict_size,vman_jest_nested,vman__from_len,vman__from_ent,vman_husky_dict_size,vman_husky_nested,vman__resolved_len,vman__resolved_ent,vman__integrity_len,vman__integrity_ent,vman_commitlint_dict_size,vman_commitlint_nested,vman_optionalDependencies_dict_size,vman_optionalDependencies_nested,vman_style_len,vman_style_ent,vman_browser_len,vman_browser_ent,vman_funding_dict_size,vman_funding_nested,vman_bundleDependencies_list_size,vman_preferGlobal_bool,vman_security_dict_size,vman_security_nested,vman_unpkg_len,vman_unpkg_ent,vman_browser_dict_size,vman_browser_nested,vman_typings_len,vman_typings_ent,vman_jsdelivr_len,vman_jsdelivr_ent,vman_lint_staged_dict_size,vman_lint_staged_nested,vman_react_native_dict_size,vman_react_native_nested,vman_typesVersions_dict_size,vman_typesVersions_nested,vman____len,vman____ent,vman_overrides_dict_size,vman_overrides_nested,vman_prettier_dict_size,vman_prettier_nested,vman_magda_dict_size,vman_magda_nested,vman_readmeFilename_len,vman_readmeFilename_ent,vman_source_len,vman_source_ent,vman_release_it_dict_size,vman_release_it_nested,vman_eslintConfig_dict_size,vman_eslintConfig_nested,vman_eslintIgnore_list_size,vman_react_native_len,vman_react_native_ent,vman_react_native_builder_bob_dict_size,vman_react_native_builder_bob_nested,vman_private_bool,vman_imports_dict_size,vman_imports_nested,vman_workspaces_list_size,vman_shasum_len,vman_shasum_ent,vman_n8n_dict_size,vman_n8n_nested,vman_tsd_dict_size,vman_tsd_nested,vman_config_dict_size,vman_config_nested,vman_gypfile_bool,vman_pnpm_dict_size,vman_pnpm_nested,vman_typescript_dict_size,vman_typescript_nested,vman_browserslist_dict_size,vman_browserslist_nested,vman_limit_size_list_size,vman_executors_len,vman_executors_ent,vman_migrations_len,vman_migrations_ent,vman_verb_dict_size,vman_verb_nested,vman_preferUnplugged_bool,vman_authors_list_size,vman_funding_list_size,vman_release_dict_size,vman_release_nested,vman_libc_list_size,vman_size_limit_list_size,vman_clean_publish_dict_size,vman_clean_publish_nested,vman_simple_git_hooks_dict_size,vman_simple_git_hooks_nested,vman_licenses_list_size,vman_bugs_len,vman_bugs_ent,vman_depup_dict_size,vman_depup_nested,vman_update_len,vman_update_ent,vman_waWebVersion_len,vman_waWebVersion_ent,vman_lastUpdatedWITA_len,vman_lastUpdatedWITA_ent,vman_waWebVersionSource_len,vman_waWebVersionSource_ent,vman_repository_len,vman_repository_ent,vman_registry_bool,vman_prettier_len,vman_prettier_ent,vman_gitCommitId_len,vman_gitCommitId_ent,vman_resolutions_dict_size,vman_resolutions_nested,vman_memoraxCode_dict_size,vman_memoraxCode_nested,vman_xo_dict_size,vman_xo_nested,vman_standard_dict_size,vman_standard_nested,vman_mocha_dict_size,vman_mocha_nested,vman_nyc_dict_size,vman_nyc_nested,vman_man_list_size,vman_nano_staged_dict_size,vman_nano_staged_nested,vman_claudeall_dict_size,vman_claudeall_nested,vman_build_dict_size,vman_build_nested,vman_author_email_len,vman_author_email_ent,vman_classifiers_list_size,vman_description_content_type_len,vman_description_content_type_ent,vman_download_url_len,vman_download_url_ent,vman_home_page_len,vman_home_page_ent,vman_keywords_len,vman_keywords_ent,vman_maintainer_len,vman_maintainer_ent,vman_maintainer_email_len,vman_maintainer_email_ent,vman_package_url_len,vman_package_url_ent,vman_project_url_len,vman_project_url_ent,vman_release_url_len,vman_release_url_ent,vman_requires_python_len,vman_requires_python_ent,vman_summary_len,vman_summary_ent,vman_dynamic_list_size,vman_platform_len,vman_platform_ent,vman_project_urls_dict_size,vman_project_urls_nested,vman_requires_dist_list_size,vman_license_files_list_size,vman_provides_extra_list_size,vman_license_expression_len,vman_license_expression_ent,vman_readme_len,vman_readme_ent,vman_licenseText_len,vman_licenseText_ent,vman_auto_changelog_dict_size,vman_auto_changelog_nested,vman_files_list_size,vman_declaration_bool,vman_amdName_len,vman_amdName_ent,vman_netlifySiteId_len,vman_netlifySiteId_ent,vman_browserslist_list_size,vman_atlassian_dict_size,vman_atlassian_nested,vman_techstack_dict_size,vman_techstack_nested,vman_atlaskit_src_len,vman_atlaskit_src_ent,vman_module_es2019_len,vman_module_es2019_ent,vman_platform_feature_flags_dict_size,vman_platform_feature_flags_nested,vman_compassUnitTestMetricSourceId_len,vman_compassUnitTestMetricSourceId_ent,vman_calypso_src_len,vman_calypso_src_ent,vman_versionist_dict_size,vman_versionist_nested,vman_ava_dict_size,vman_ava_nested,vman_nx_dict_size,vman_nx_nested,vman_umd_main_len,vman_umd_main_ent,vman_babel_dict_size,vman_babel_nested,vman_clean_package_dict_size,vman_clean_package_nested,vman_scripty_dict_size,vman_scripty_nested,vman_jsnext_main_len,vman_jsnext_main_ent,vman_stratus_dict_size,vman_stratus_nested,vman_volta_dict_size,vman_volta_nested,vman_browserslist_len,vman_browserslist_ent,vman_test_main_len,vman_test_main_ent,vman_madge_dict_size,vman_madge_nested,vman_src_len,vman_src_ent,vman_preconstruct_dict_size,vman_preconstruct_nested,vman_link_len,vman_link_ent,vman_libraryTemplate_dict_size,vman_libraryTemplate_nested,vman_umd_len,vman_umd_ent,vman_pre_commit_list_size,vman_typeValidation_dict_size,vman_typeValidation_nested,vman_inlinedDependencies_dict_size,vman_inlinedDependencies_nested,vman_customElements_len,vman_customElements_ent,vman_registry_len,vman_registry_ent,vman_tshy_dict_size,vman_tshy_nested,vman_node_len,vman_node_ent,vman_clean_package_len,vman_clean_package_ent,vman_devEngines_dict_size,vman_devEngines_nested,vman_publish_dict_size,vman_publish_nested,vman_distSizeChecker_dict_size,vman_distSizeChecker_nested,vman_buildOptions_dict_size,vman_buildOptions_nested,vman_optionalDeps_dict_size,vman_optionalDeps_nested,vman_es2015_len,vman_es2015_ent,vman_automator_dict_size,vman_automator_nested,vman_lavamoat_dict_size,vman_lavamoat_nested,vman_msw_dict_size,vman_msw_nested,vman_rollup_dict_size,vman_rollup_nested,vman_scripts_info_dict_size,vman_scripts_info_nested,vman__progress_dict_size,vman__progress_nested,vman_schematics_len,vman_schematics_ent,vman_stableVersion_len,vman_stableVersion_ent,vman_minify_dict_size,vman_minify_nested,vman_scope_len,vman_scope_ent,vman_source_bool,vman_url_len,vman_url_ent,vman_sideEffects_len,vman_sideEffects_ent,vman_main_dev_len,vman_main_dev_ent,vman_wireit_dict_size,vman_wireit_nested,vman_main_h5_len,vman_main_h5_ent,vman_npmPublishAccess_len,vman_npmPublishAccess_ent,vman_typeScriptVersion_len,vman_typeScriptVersion_ent,vman_typesPublisherContentHash_len,vman_typesPublisherContentHash_ent,vman__shasum_len,vman__shasum_ent,vman_tags_list_size,vman_wix_dict_size,vman_wix_nested,vman_falconPackageHash_len,vman_falconPackageHash_ent,vman_wallaby_dict_size,vman_wallaby_nested,vman_wpScript_bool,vman_wpWorkers_dict_size,vman_wpWorkers_nested,vman_wpScriptModuleExports_dict_size,vman_wpScriptModuleExports_nested,vman_id_len,vman_id_ent,vman__engineSupported_bool,vman__defaultsLoaded_bool,vman_corifeus_dict_size,vman_corifeus_nested,vman__npmJsonOpts_dict_size,vman__npmJsonOpts_nested,vman_ci_dict_size,vman_ci_nested,vman_engine_dict_size,vman_engine_nested,vman___version_len,vman___version_ent,vman_depcheck_dict_size,vman_depcheck_nested,vman_license_dict_size,vman_license_nested,vman_component_dict_size,vman_component_nested,vman_template_dict_size,vman_template_nested,vman_snyk_bool,vman__nodeSupported_bool,vman_importSort_dict_size,vman_importSort_nested,vman_docs_url_len,vman_docs_url_ent
cffi,1.15.1,pypi,2022-06-30T18:15:07.990761+00:00,"Armin Rigo, Maciej Fijalkowski",4,1.5,6,1.4591479170272448,200.0,4.826700745525118,,,3.0,1.584962500721156,,,,,,,,,,6,3,0,0,0,15,1.4591479170272448,69,3664.1396895471416,260.09934031121526,0,4,24.898642619670266,64.7614501072022,4,1.5,0,0,0,0,1,0,0,0,0,0,0,53,4.085740031173437,0,1,3,1,1,0,1,1,0,0,12,0,219,80,2124,1,1202,0,30,1202,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,4.094739663055176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,4.008621780036165,12.0,0.0,0.0,0.0,0.0,27.0,3.9121138909722295,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.7614063297218423,30.0,3.7614063297218423,37.0,3.9182523518230763,0.0,0.0,53.0,4.085740031173437,,,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfg-generator,0.0.2,pypi,2021-05-07T10:28:04.802778+00:00,Abdullah Karbanee,13,3.238901256602631,5,1.5219280948873621,0.0,0.0,,,0.0,0.0,,,,,,,,,,5,3,0,1,0,2,1.5219280948873621,1,0.51513504625,0.51513504625,1,1,0.0,0.0,13,3.238901256602631,0,1,0,0,0,0,0,0,0,0,0,58,3.846458745120703,0,0,0,1,1,1,1,2,0,0,3,5,0,2,4,0,0,0,39,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,3.4548223999466066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,3.8402655651949265,3.0,13.0,3.5465935642949384,0.0,0.0,40.0,4.434183719779188,0.0,0.0,0.0,0.0,0.0,0.0,39.0,3.9552918860179602,39.0,3.9552918860179602,45.0,4.1023125404856575,5.0,2.321928094887362,58.0,3.846458745120703,,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfgstack,0.2.post1,pypi,2024-07-22T01:40:50.415440+00:00,J C Lawrence,8,2.75,9,2.94770277922009,200.0,4.318896768988052,,,12.0,3.418295834054489,,,,,,,,,,9,3,0,1,0,2,2.94770277922009,19,2543.8311114122916,798.8090250687384,0,0,5.569876969554635,215.87354787215284,8,2.75,0,0,0,0,6,0,0,0,0,0,0,38,4.0068417382138435,3,1,12,1,1,0,1,1,0,0,7,10,1411,22,25,0,1411,0,34,1411,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,3.2516291673878226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,3.180832987205441,7.0,10.0,2.6464393446710153,,,37.0,4.118520177072186,40.0,3.646439344671015,,,,,34.0,3.9002708419385663,34.0,3.9002708419385663,44.0,4.0560542104133335,10.0,3.121928094887362,38.0,4.0068417382138435,,,,2.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfgv,3.5.0,pypi,2025-11-19T20:55:50.744331+00:00,Anthony Sottile,4,2.0,5,1.9219280948873623,200.0,4.672497479322256,,,3.0,1.584962500721156,,,,,,,,,,5,3,0,0,0,5,1.9219280948873623,19,2842.5746928307867,830.0122045643519,0,0,54.11371879722233,169.67078941018602,4,2.0,0,0,0,0,0,0,0,0,0,0,0,65,4.0673307911880885,0,1,3,1,1,0,1,1,0,0,4,6,8289,20,40,0,8289,0,30,8289,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,3.32323142879762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,3.7254805569978675,4.0,13.0,3.5465935642949384,,,32.0,4.0121987351738495,,,,,,,30.0,3.8280729963885087,30.0,3.8280729963885087,36.0,4.030493056757481,6.0,2.584962500721156,65.0,4.0673307911880885,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfn-lint,1.24.0,pypi,2025-02-04T21:17:36.658303+00:00,Kevin DeJong,8,2.75,6,2.2516291673878226,200.0,5.005166483280801,,,18.0,3.4613201402110083,,,,,,,,,,6,3,0,0,0,24,2.2516291673878226,370,2485.3350583394326,4.979110054722223,6,98,5.9397221901847255,5.807548561596766,8,2.75,0,1,0,0,15,8,0,0,0,0,0,94,4.232157030469752,3,1,18,1,0,0,1,1,0,0,12,5,20822,450,870,0,22634,0,34,22634,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,3.2516291673878226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,3.5766176449086657,12.0,13.0,3.5465935642949384,,,,,25.0,3.893660689688185,,,,,34.0,3.981296944943374,34.0,3.981296944943374,41.0,4.229145602020757,5.0,2.321928094887362,94.0,4.232157030469752,,,,5.0,0.0,15.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cgr-view,0.0.1.dev2,pypi,2019-11-21T13:43:11.936201+00:00,Dan MacLean,8,3.0,10,2.6464393446710153,0.0,0.0,,,11.0,3.095795255000934,,,,,,,,,,10,4,0,1,0,2,2.6464393446710153,1,7.134252332071759,7.134252332071759,1,1,0.0,0.0,8,3.0,0,1,0,0,6,0,0,0,0,0,0,67,4.176872363813519,0,1,11,1,1,0,1,1,0,0,0,5,0,2,4,0,0,0,34,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,2.845350936622437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,3.4992275417233563,0.0,13.0,3.5465935642949384,0.0,0.0,39.0,4.387465039153175,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.936891797757288,34.0,3.936891797757288,45.0,4.2079767072004,5.0,2.321928094887362,67.0,4.176872363813519,,0.0,0.0,1.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ch-method,0.1.0,pypi,2025-06-19T10:22:09.072088+00:00,Aching Wu,9,2.94770277922009,5,1.5219280948873621,0.0,0.0,,,,,,,,,,,,,,5,3,0,1,1,1,1.5219280948873621,0,0.0,0.0,0,0,0.0,0.0,9,2.94770277922009,0,1,0,0,3,0,0,0,0,0,0,88,3.990801397122007,0,0,0,0,0,0,1,0,0,0,0,5,0,1,2,0,0,0,35,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.169925001442312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,35.0,3.8972997175517157,35.0,3.8972997175517157,41.0,4.045980358012783,5.0,2.321928094887362,88.0,3.990801397122007,4.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chacc-api,1.0.0b4.post2,pypi,2026-07-02T19:38:08.084614+00:00,,9,2.4193819456463714,13,3.180832987205441,200.0,4.777148439653404,,,10.0,3.321928094887362,,,,,,,,,,13,4,0,0,0,4,3.180832987205441,7,112.0255633562037,12.992323627974535,1,7,5.866388232650028,21.284179048876698,9,2.4193819456463714,0,1,0,0,22,3,0,0,0,0,0,61,4.3416725341712645,5,1,10,1,0,0,0,1,0,0,7,6,2687,9,18,0,2991,0,35,2991,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,4.4193050406298875,7.0,13.0,3.5465935642949384,,,,,36.0,3.8956388075276664,,,,,35.0,3.815735346915334,35.0,3.815735346915334,49.0,4.149925405118935,6.0,2.584962500721156,61.0,4.3416725341712645,1.0,,,4.0,0.0,22.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chalice-spec-pr07,0.1.4,pypi,2023-01-29T21:10:51.558083+00:00,Jake Wood,17,3.4548223999466066,5,1.9219280948873623,200.0,4.85076192745832,,,3.0,1.584962500721156,,,,,,,,,,5,3,0,1,0,4,1.9219280948873623,1,0.012397703101851853,0.012397703101851853,1,1,0.0,0.0,17,3.4548223999466066,0,2,2,0,1,0,0,0,0,0,0,37,4.260279974311012,5,1,3,1,1,0,1,1,0,0,7,10,2284,3,6,0,2284,0,43,2284,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.9477027792200903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,3.625,7.0,13.0,3.5465935642949384,0.0,0.0,42.0,4.2431587916718465,36.0,4.141604167868593,0.0,0.0,0.0,0.0,43.0,4.045239685277583,43.0,4.045239685277583,49.0,4.1853404560068865,10.0,3.121928094887362,37.0,4.260279974311012,,,,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
champollion,0.5.0,pypi,2017-06-26T00:47:04.913471+00:00,Jeremy Retailleau,11,3.095795255000934,5,1.5219280948873621,200.0,4.635662642118946,,,0.0,0.0,,,,,,,,,,5,3,0,1,0,5,1.5219280948873621,7,22.186986404699073,11.279306481296295,7,7,1.6909916545657646,1.2643093165732324,11,3.095795255000934,0,0,0,0,17,16,0,0,0,0,0,45,4.089199419023814,5,0,0,1,1,0,1,0,0,0,0,0,1234,16,37,0,870,0,37,870,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,3.381580488309164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,38.0,4.168465671110589,43.0,3.91418219636131,0.0,0.0,0.0,0.0,37.0,3.9669082723576774,37.0,3.9669082723576774,43.0,4.109306836490687,0.0,0.0,45.0,4.089199419023814,,3.0,1.584962500721156,1.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chango,0.1.0,pypi,2024-12-15T11:59:07.997842+00:00,,6,2.584962500721156,5,1.5219280948873621,200.0,4.545234066321403,,,3.0,1.584962500721156,,,,,,,,,,5,3,0,1,1,1,1.5219280948873621,1,1.574524551226852,1.574524551226852,1,1,0.0,0.0,6,2.584962500721156,0,0,0,0,5,0,0,0,0,0,0,35,4.0443067754867625,4,1,3,1,0,0,0,1,0,0,10,6,5532,10,20,0,5532,0,32,5532,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,4.044063758094795,10.0,10.0,2.6464393446710153,,,,,48.0,3.8784332715912613,,,,,32.0,3.840018266288633,32.0,3.840018266288633,38.0,3.9907054736852334,6.0,2.584962500721156,35.0,4.0443067754867625,,,,3.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
channels-redis2,4.2.1,pypi,2024-12-21T02:30:21.560662+00:00,Django Software Foundation,15,3.506890595608518,5,1.9219280948873623,200.0,4.785079204319923,,,,,,,,,,,,,,5,3,0,0,0,4,1.9219280948873623,0,0.0,0.0,0,0,0.0,0.0,15,3.506890595608518,0,1,1,0,10,6,0,0,0,0,0,46,4.284006521086275,0,0,0,1,1,0,1,1,0,0,0,5,12054,1,2,0,12054,0,41,12054,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,3.8731406795131322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,3.865764637179023,0.0,,,,,40.0,4.2750705203641814,,,,,,,41.0,4.171474187957335,41.0,4.171474187957335,47.0,4.293222627951163,5.0,2.321928094887362,46.0,4.284006521086275,,,,1.0,0.0,10.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
